Customer,Loan ID,Date Start,Paid
Evie Harris,loan_10,01-05-2017,9300
Evie Harris,loan_10,01-06-2017,9300
Evie Harris,loan_10,01-07-2017,0
Evie Harris,loan_10,01-08-2017,9300
Evie Harris,loan_11,21-11-2016,0
Evie Harris,loan_11,21-12-2016,0
Evie Harris,loan_11,21-01-2017,7350
Evie Harris,loan_11,21-02-2017,7350
Evie Harris,loan_11,21-03-2017,7350
Evie Harris,loan_11,21-04-2017,7350
Evie Harris,loan_11,21-05-2017,7350
Evie Harris,loan_11,21-06-2017,0
Evie Harris,loan_11,21-07-2017,0
Evie Harris,loan_11,21-08-2017,7350
Evie Harris,loan_11,21-09-2017,0
Evie Harris,loan_11,21-10-2017,7350
Evie Harris,loan_11,21-11-2017,0
Evie Harris,loan_11,21-12-2017,0
Evie Harris,loan_11,21-01-2018,0
Evie Harris,loan_11,21-02-2018,0
Evie Harris,loan_11,21-03-2018,0
Evie Harris,loan_11,21-04-2018,0
Evie Harris,loan_11,21-05-2018,7350
Evie Harris,loan_11,21-06-2018,0
Evie Harris,loan_11,21-07-2018,0
Evie Harris,loan_11,21-08-2018,7350
Evie Harris,loan_11,21-09-2018,0
Evie Harris,loan_11,21-10-2018,7350
Evie Harris,loan_11,21-11-2018,0
Evie Harris,loan_11,21-12-2018,7350
Evie Harris,loan_12,19-10-2017,7500
Evie Harris,loan_12,19-11-2017,7500
Evie Harris,loan_12,19-12-2017,7500
Evie Harris,loan_12,19-01-2018,0
Evie Harris,loan_12,19-02-2018,7500
Evie Harris,loan_13,25-02-2018,9000
Evie Harris,loan_13,25-03-2018,0
Evie Harris,loan_13,25-04-2018,9000
Evie Harris,loan_13,25-05-2018,0
Evie Harris,loan_13,25-06-2018,9000
Evie Harris,loan_13,25-07-2018,9000
Evie Harris,loan_13,25-08-2018,9000
Evie Harris,loan_13,25-09-2018,0
Evie Harris,loan_13,25-10-2018,0
Evie Harris,loan_13,25-11-2018,0
Evie Harris,loan_13,25-12-2018,9000
Evie Harris,loan_13,25-01-2019,9000
Evie Harris,loan_13,25-02-2019,9000
Evie Harris,loan_13,25-03-2019,9000
Evie Harris,loan_13,25-04-2019,9000
Evie Harris,loan_14,21-12-2018,7500
Evie Harris,loan_14,21-01-2019,0
Evie Harris,loan_14,21-02-2019,0
Evie Harris,loan_14,21-03-2019,7500
Evie Harris,loan_14,21-04-2019,7500
Evie Harris,loan_14,21-05-2019,0
Evie Harris,loan_14,21-06-2019,0
Evie Harris,loan_14,21-07-2019,7500
Evie Harris,loan_14,21-08-2019,7500
Evie Harris,loan_14,21-09-2019,0
Evie Harris,loan_14,21-10-2019,7500
Evie Harris,loan_14,21-11-2019,7500
Evie Harris,loan_14,21-12-2019,0
Evie Harris,loan_14,21-01-2020,7500
Evie Harris,loan_14,21-02-2020,7500
Evie Harris,loan_14,21-03-2020,0
Evie Harris,loan_14,21-04-2020,7500
Evie Harris,loan_14,21-05-2020,7500
Evie Harris,loan_14,21-06-2020,7500
Evie Harris,loan_15,04-12-2019,7950
Evie Harris,loan_15,04-01-2020,7950
Evie Harris,loan_15,04-02-2020,7950
Evie Harris,loan_15,04-03-2020,0
Evie Harris,loan_15,04-04-2020,7950
Evie Harris,loan_15,04-05-2020,7950
Evie Harris,loan_15,04-06-2020,0
Evie Harris,loan_15,04-07-2020,7950
Evie Harris,loan_15,04-08-2020,7950
Evie Harris,loan_15,04-09-2020,7950
Evie Harris,loan_15,04-10-2020,0
Evie Harris,loan_15,04-11-2020,7950
Evie Harris,loan_16,19-09-2020,8700
Evie Harris,loan_16,19-10-2020,8700
Evie Harris,loan_16,19-11-2020,0
Evie Harris,loan_16,19-12-2020,8700
Evie Harris,loan_16,19-01-2021,0
Evie Harris,loan_16,19-02-2021,8700
Evie Harris,loan_16,19-03-2021,8700
Evie Harris,loan_16,19-04-2021,8700
Evie Harris,loan_16,19-05-2021,8700
Evie Harris,loan_16,19-06-2021,8700
Jack Matthews,loan_1,04-02-2010,9620
Jack Matthews,loan_1,04-03-2010,9620
Jack Matthews,loan_1,04-04-2010,9620
Jack Matthews,loan_1,04-05-2010,9620
Jack Matthews,loan_1,04-06-2010,9620
Jack Matthews,loan_1,04-07-2010,9620
Jack Matthews,loan_1,04-08-2010,9620
Jack Matthews,loan_1,04-09-2010,9620
Jack Matthews,loan_1,04-10-2010,9620
Jack Matthews,loan_2,22-11-2010,7020
Jack Matthews,loan_2,22-12-2010,7020
Jack Matthews,loan_2,22-01-2011,7020
Jack Matthews,loan_2,22-02-2011,7020
Jack Matthews,loan_2,22-03-2011,7020
Jack Matthews,loan_2,22-04-2011,0
Jack Matthews,loan_2,22-05-2011,7020
Jack Matthews,loan_2,22-06-2011,0
Jack Matthews,loan_2,22-07-2011,7020
Jack Matthews,loan_2,22-08-2011,7020
Jack Matthews,loan_3,03-07-2011,0
Jack Matthews,loan_3,03-08-2011,8580
Jack Matthews,loan_3,03-09-2011,8580
Jack Matthews,loan_3,03-10-2011,8580
Jack Matthews,loan_3,03-11-2011,8580
Jack Matthews,loan_3,03-12-2011,8580
Jack Matthews,loan_3,03-01-2012,8580
Jack Matthews,loan_3,03-02-2012,0
Jack Matthews,loan_3,03-03-2012,8580
Jack Matthews,loan_3,03-04-2012,8580
Jack Matthews,loan_3,03-05-2012,8580
Jack Matthews,loan_3,03-06-2012,8580
Jack Matthews,loan_4,21-05-2012,5460
Jack Matthews,loan_4,21-06-2012,5460
Jack Matthews,loan_4,21-07-2012,5460
Jack Matthews,loan_4,21-08-2012,5460
Jack Matthews,loan_4,21-09-2012,5460
Jack Matthews,loan_4,21-10-2012,5460
Jack Matthews,loan_4,21-11-2012,5460
Jack Matthews,loan_4,21-12-2012,0
Jack Matthews,loan_4,21-01-2013,5460
Jack Matthews,loan_4,21-02-2013,5460
Jack Matthews,loan_4,21-03-2013,5460
Jack Matthews,loan_4,21-04-2013,5460
Jack Matthews,loan_4,21-05-2013,5460
Jack Matthews,loan_5,24-05-2013,0
Jack Matthews,loan_5,24-06-2013,5460
Jack Matthews,loan_5,24-07-2013,5460
Jack Matthews,loan_5,24-08-2013,5460
Jack Matthews,loan_5,24-09-2013,5460
Jack Matthews,loan_5,24-10-2013,5460
Jack Matthews,loan_6,18-10-2013,7280
Jack Matthews,loan_6,18-11-2013,7280
Jack Matthews,loan_6,18-12-2013,7280
Jack Matthews,loan_6,18-01-2014,0
Jack Matthews,loan_6,18-02-2014,0
Jack Matthews,loan_6,18-03-2014,7280
Jack Matthews,loan_6,18-04-2014,7280
Jack Matthews,loan_6,18-05-2014,7280
Jack Matthews,loan_6,18-06-2014,7280
Jack Matthews,loan_7,16-05-2014,6240
Jack Matthews,loan_7,16-06-2014,6240
Jack Matthews,loan_7,16-07-2014,6240
Jack Matthews,loan_7,16-08-2014,6240
Jack Matthews,loan_7,16-09-2014,6240
Jack Matthews,loan_7,16-10-2014,6240
Jack Matthews,loan_7,16-11-2014,6240
Jack Matthews,loan_7,16-12-2014,6240
Jack Matthews,loan_7,16-01-2015,6240
Jack Matthews,loan_7,16-02-2015,6240
Jack Matthews,loan_7,16-03-2015,6240
Jack Matthews,loan_8,04-04-2015,8580
Jack Matthews,loan_8,04-05-2015,8580
Jack Matthews,loan_8,04-06-2015,8580
Jack Matthews,loan_8,04-07-2015,8580
Jack Matthews,loan_8,04-08-2015,8580
Jack Matthews,loan_8,04-09-2015,8580
Jack Matthews,loan_8,04-10-2015,0
Jack Matthews,loan_8,04-11-2015,8580
Jack Matthews,loan_8,04-12-2015,8580
Jack Matthews,loan_8,04-01-2016,8580
Jack Matthews,loan_8,04-02-2016,8580
Jack Matthews,loan_8,04-03-2016,8580
Jack Matthews,loan_9,24-03-2016,9880
Jack Matthews,loan_9,24-04-2016,9880
Jack Matthews,loan_9,24-05-2016,9880
Jack Matthews,loan_9,24-06-2016,0
Jack Matthews,loan_9,24-07-2016,9880
Jack Matthews,loan_9,24-08-2016,9880
Jack Matthews,loan_9,24-09-2016,9880
Jack Matthews,loan_10,05-09-2016,8580
Jack Matthews,loan_10,05-10-2016,8580
Jack Matthews,loan_10,05-11-2016,8580
Jack Matthews,loan_10,05-12-2016,0
Jack Matthews,loan_10,05-01-2017,8580
Jack Matthews,loan_10,05-02-2017,8580
Jack Matthews,loan_10,05-03-2017,8580
Jack Matthews,loan_10,05-04-2017,8580
Jack Matthews,loan_10,05-05-2017,8580
Jack Matthews,loan_11,22-05-2017,8580
Jack Matthews,loan_11,22-06-2017,8580
Jack Matthews,loan_11,22-07-2017,8580
Jack Matthews,loan_11,22-08-2017,0
Jack Matthews,loan_11,22-09-2017,8580
Jack Matthews,loan_12,18-09-2017,0
Jack Matthews,loan_12,18-10-2017,0
Jack Matthews,loan_12,18-11-2017,9620
Jack Matthews,loan_12,18-12-2017,9620
Jack Matthews,loan_12,18-01-2018,9620
Jack Matthews,loan_12,18-02-2018,9620
Jack Matthews,loan_12,18-03-2018,9620
Jack Matthews,loan_12,18-04-2018,9620
Jack Matthews,loan_12,18-05-2018,0
Jack Matthews,loan_12,18-06-2018,9620
Jack Matthews,loan_12,18-07-2018,9620
Jack Matthews,loan_12,18-08-2018,9620
Jack Matthews,loan_12,18-09-2018,9620
Jack Matthews,loan_12,18-10-2018,0
Jack Matthews,loan_12,18-11-2018,9620
Jack Matthews,loan_13,16-08-2018,8060
Jack Matthews,loan_13,16-09-2018,8060
Jack Matthews,loan_13,16-10-2018,8060
Jack Matthews,loan_13,16-11-2018,8060
Jack Matthews,loan_13,16-12-2018,8060
Jack Matthews,loan_13,16-01-2019,8060
Jack Matthews,loan_13,16-02-2019,8060
Jack Matthews,loan_13,16-03-2019,8060
Jack Matthews,loan_13,16-04-2019,8060
Jack Matthews,loan_14,20-05-2019,7540
Jack Matthews,loan_14,20-06-2019,7540
Jack Matthews,loan_14,20-07-2019,0
Jack Matthews,loan_14,20-08-2019,0
Jack Matthews,loan_14,20-09-2019,7540
Jack Matthews,loan_14,20-10-2019,7540
Jack Matthews,loan_14,20-11-2019,7540
Jack Matthews,loan_14,20-12-2019,0
Jack Matthews,loan_14,20-01-2020,7540
Jack Matthews,loan_14,20-02-2020,7540
Jack Matthews,loan_14,20-03-2020,7540
Jack Matthews,loan_14,20-04-2020,7540
Jack Matthews,loan_14,20-05-2020,7540
Jack Matthews,loan_14,20-06-2020,7540
Jack Matthews,loan_15,03-04-2020,0
Jack Matthews,loan_15,03-05-2020,8840
Jack Matthews,loan_15,03-06-2020,8840
Jack Matthews,loan_15,03-07-2020,8840
Jack Matthews,loan_15,03-08-2020,8840
Jack Matthews,loan_15,03-09-2020,8840
Jack Matthews,loan_16,05-09-2020,5200
Jack Matthews,loan_16,05-10-2020,5200
Jack Matthews,loan_16,05-11-2020,0
Jack Matthews,loan_16,05-12-2020,0
Jack Matthews,loan_16,05-01-2021,5200
Jack Matthews,loan_16,05-02-2021,0
Jack Matthews,loan_16,05-03-2021,5200
Jack Matthews,loan_16,05-04-2021,0
Jack Matthews,loan_16,05-05-2021,0
Jack Matthews,loan_16,05-06-2021,5200
Jack Matthews,loan_16,05-07-2021,5200
Jack Matthews,loan_16,05-08-2021,5200
Jack Matthews,loan_16,05-09-2021,5200
Jack Matthews,loan_16,05-10-2021,5200
Jack Matthews,loan_16,05-11-2021,5200
Jack Matthews,loan_16,05-12-2021,5200
Jack Matthews,loan_16,05-01-2022,5200
Lily Foster,loan_1,04-03-2010,0
Lily Foster,loan_1,04-04-2010,13440
Lily Foster,loan_1,04-05-2010,0
Lily Foster,loan_1,04-06-2010,0
Lily Foster,loan_1,04-07-2010,13440
Lily Foster,loan_1,04-08-2010,13440
Lily Foster,loan_1,04-09-2010,0
Lily Foster,loan_1,04-10-2010,13440
Lily Foster,loan_1,04-11-2010,13440
Lily Foster,loan_1,04-12-2010,0
Lily Foster,loan_1,04-01-2011,13440
Lily Foster,loan_1,04-02-2011,13440
Lily Foster,loan_1,04-03-2011,13440
Lily Foster,loan_1,04-04-2011,0
Lily Foster,loan_1,04-05-2011,13440
Lily Foster,loan_1,04-06-2011,13440
Lily Foster,loan_1,04-07-2011,0
Lily Foster,loan_1,04-08-2011,13440
Lily Foster,loan_1,04-09-2011,13440
Lily Foster,loan_2,10-03-2011,15040
Lily Foster,loan_2,10-04-2011,15040
Lily Foster,loan_2,10-05-2011,15040
Lily Foster,loan_2,10-06-2011,0
Lily Foster,loan_2,10-07-2011,15040
Lily Foster,loan_2,10-08-2011,15040
Lily Foster,loan_2,10-09-2011,15040
Lily Foster,loan_3,22-09-2011,15040
Lily Foster,loan_3,22-10-2011,0
Lily Foster,loan_3,22-11-2011,0
Lily Foster,loan_3,22-12-2011,0
Lily Foster,loan_3,22-01-2012,15040
Lily Foster,loan_3,22-02-2012,15040
Lily Foster,loan_3,22-03-2012,15040
Lily Foster,loan_3,22-04-2012,15040
Lily Foster,loan_4,06-02-2012,12800
Lily Foster,loan_4,06-03-2012,0
Lily Foster,loan_4,06-04-2012,0
Lily Foster,loan_4,06-05-2012,0
Lily Foster,loan_4,06-06-2012,12800
Lily Foster,loan_4,06-07-2012,12800
Lily Foster,loan_4,06-08-2012,12800
Lily Foster,loan_4,06-09-2012,12800
Lily Foster,loan_4,06-10-2012,0
Lily Foster,loan_4,06-11-2012,12800
Lily Foster,loan_4,06-12-2012,0
Lily Foster,loan_4,06-01-2013,12800
Lily Foster,loan_4,06-02-2013,12800
Lily Foster,loan_4,06-03-2013,12800
Lily Foster,loan_4,06-04-2013,12800
Lily Foster,loan_4,06-05-2013,12800
Lily Foster,loan_5,21-01-2013,0
Lily Foster,loan_5,21-02-2013,0
Lily Foster,loan_5,21-03-2013,15040
Lily Foster,loan_5,21-04-2013,0
Lily Foster,loan_5,21-05-2013,15040
Lily Foster,loan_5,21-06-2013,15040
Lily Foster,loan_5,21-07-2013,0
Lily Foster,loan_5,21-08-2013,15040
Lily Foster,loan_5,21-09-2013,15040
Lily Foster,loan_5,21-10-2013,15040
Lily Foster,loan_5,21-11-2013,15040
Lily Foster,loan_5,21-12-2013,15040
Lily Foster,loan_5,21-01-2014,15040
Lily Foster,loan_5,21-02-2014,15040
Lily Foster,loan_5,21-03-2014,15040
Lily Foster,loan_6,09-12-2013,0
Lily Foster,loan_6,09-01-2014,16960
Lily Foster,loan_6,09-02-2014,16960
Lily Foster,loan_6,09-03-2014,0
Lily Foster,loan_6,09-04-2014,16960
Lily Foster,loan_6,09-05-2014,16960
Lily Foster,loan_6,09-06-2014,0
Lily Foster,loan_6,09-07-2014,0
Lily Foster,loan_6,09-08-2014,16960
Lily Foster,loan_6,09-09-2014,16960
Lily Foster,loan_6,09-10-2014,16960
Lily Foster,loan_6,09-11-2014,16960
Lily Foster,loan_6,09-12-2014,16960
Lily Foster,loan_6,09-01-2015,16960
Lily Foster,loan_7,03-10-2014,0
Lily Foster,loan_7,03-11-2014,0
Lily Foster,loan_7,03-12-2014,0
Lily Foster,loan_7,03-01-2015,0
Lily Foster,loan_7,03-02-2015,14080
Lily Foster,loan_7,03-03-2015,0
Lily Foster,loan_7,03-04-2015,14080
Lily Foster,loan_7,03-05-2015,0
Lily Foster,loan_7,03-06-2015,14080
Lily Foster,loan_7,03-07-2015,14080
Lily Foster,loan_7,03-08-2015,14080
Lily Foster,loan_7,03-09-2015,14080
Lily Foster,loan_7,03-10-2015,0
Lily Foster,loan_7,03-11-2015,14080
Lily Foster,loan_7,03-12-2015,0
Lily Foster,loan_7,03-01-2016,0
Lily Foster,loan_7,03-02-2016,14080
Lily Foster,loan_7,03-03-2016,14080
Lily Foster,loan_7,03-04-2016,14080
Lily Foster,loan_7,03-05-2016,0
Lily Foster,loan_7,03-06-2016,0
Lily Foster,loan_7,03-07-2016,14080
Lily Foster,loan_8,06-09-2015,13760
Lily Foster,loan_8,06-10-2015,13760
Lily Foster,loan_8,06-11-2015,13760
Lily Foster,loan_8,06-12-2015,13760
Lily Foster,loan_8,06-01-2016,13760
Lily Foster,loan_8,06-02-2016,13760
Lily Foster,loan_8,06-03-2016,13760
Lily Foster,loan_8,06-04-2016,0
Lily Foster,loan_8,06-05-2016,0
Lily Foster,loan_8,06-06-2016,13760
Lily Foster,loan_8,06-07-2016,13760
Lily Foster,loan_8,06-08-2016,13760
Lily Foster,loan_8,06-09-2016,0
Lily Foster,loan_8,06-10-2016,13760
Lily Foster,loan_8,06-11-2016,0
Lily Foster,loan_8,06-12-2016,13760
Lily Foster,loan_9,13-09-2016,14720
Lily Foster,loan_9,13-10-2016,14720
Lily Foster,loan_9,13-11-2016,14720
Lily Foster,loan_9,13-12-2016,0
Lily Foster,loan_9,13-01-2017,0
Lily Foster,loan_9,13-02-2017,0
Lily Foster,loan_9,13-03-2017,14720
Lily Foster,loan_10,12-01-2017,15040
Lily Foster,loan_10,12-02-2017,15040
Lily Foster,loan_10,12-03-2017,15040
Lily Foster,loan_10,12-04-2017,15040
Lily Foster,loan_10,12-05-2017,15040
Lily Foster,loan_10,12-06-2017,15040
Lily Foster,loan_10,12-07-2017,15040
Lily Foster,loan_10,12-08-2017,0
Lily Foster,loan_10,12-09-2017,15040
Lily Foster,loan_10,12-10-2017,0
Lily Foster,loan_10,12-11-2017,15040
Lily Foster,loan_11,04-10-2017,11520
Lily Foster,loan_11,04-11-2017,11520
Lily Foster,loan_11,04-12-2017,11520
Lily Foster,loan_11,04-01-2018,11520
Lily Foster,loan_11,04-02-2018,0
Lily Foster,loan_11,04-03-2018,11520
Lily Foster,loan_12,20-03-2018,13440
Lily Foster,loan_12,20-04-2018,13440
Lily Foster,loan_12,20-05-2018,13440
Lily Foster,loan_12,20-06-2018,0
Lily Foster,loan_12,20-07-2018,0
Lily Foster,loan_12,20-08-2018,0
Lily Foster,loan_12,20-09-2018,13440
Lily Foster,loan_12,20-10-2018,13440
Lily Foster,loan_12,20-11-2018,13440
Lily Foster,loan_12,20-12-2018,13440
Lily Foster,loan_12,20-01-2019,13440
Lily Foster,loan_12,20-02-2019,13440
Lily Foster,loan_12,20-03-2019,0
Lily Foster,loan_12,20-04-2019,13440
Lily Foster,loan_12,20-05-2019,0
Lily Foster,loan_12,20-06-2019,13440
Lily Foster,loan_13,06-02-2019,0
Lily Foster,loan_13,06-03-2019,0
Lily Foster,loan_13,06-04-2019,11520
Lily Foster,loan_13,06-05-2019,11520
Lily Foster,loan_13,06-06-2019,0
Lily Foster,loan_13,06-07-2019,11520
Lily Foster,loan_13,06-08-2019,11520
Lily Foster,loan_13,06-09-2019,0
Lily Foster,loan_13,06-10-2019,11520
Lily Foster,loan_13,06-11-2019,11520
Lily Foster,loan_13,06-12-2019,0
Lily Foster,loan_13,06-01-2020,11520
Lily Foster,loan_13,06-02-2020,11520
Lily Foster,loan_13,06-03-2020,11520
Lily Foster,loan_13,06-04-2020,11520
Lily Foster,loan_13,06-05-2020,0
Lily Foster,loan_13,06-06-2020,11520
Lily Foster,loan_14,24-01-2020,15680
Lily Foster,loan_14,24-02-2020,0
Lily Foster,loan_14,24-03-2020,0
Lily Foster,loan_14,24-04-2020,15680
Lily Foster,loan_14,24-05-2020,0
Lily Foster,loan_14,24-06-2020,15680
Lily Foster,loan_14,24-07-2020,15680
Lily Foster,loan_14,24-08-2020,15680
Lily Foster,loan_14,24-09-2020,15680
Lily Foster,loan_14,24-10-2020,0
Lily Foster,loan_14,24-11-2020,0
Lily Foster,loan_14,24-12-2020,15680
Lily Foster,loan_14,24-01-2021,15680
Lily Foster,loan_15,20-09-2020,14080
Lily Foster,loan_15,20-10-2020,14080
Lily Foster,loan_15,20-11-2020,14080
Lily Foster,loan_15,20-12-2020,14080
Lily Foster,loan_15,20-01-2021,14080
Lily Foster,loan_15,20-02-2021,0
Lily Foster,loan_15,20-03-2021,14080
Lily Foster,loan_15,20-04-2021,14080
Lily Foster,loan_15,20-05-2021,14080
Lily Foster,loan_15,20-06-2021,14080
Lily Foster,loan_15,20-07-2021,0
Lily Foster,loan_15,20-08-2021,14080
Arlo Allen,loan_1,04-06-2010,0
Arlo Allen,loan_1,04-07-2010,19110
Arlo Allen,loan_1,04-08-2010,19110
Arlo Allen,loan_1,04-09-2010,19110
Arlo Allen,loan_1,04-10-2010,19110
Arlo Allen,loan_1,04-11-2010,19110
Arlo Allen,loan_1,04-12-2010,19110
Arlo Allen,loan_1,04-01-2011,19110
Arlo Allen,loan_1,04-02-2011,19110
Arlo Allen,loan_1,04-03-2011,19110
Arlo Allen,loan_1,04-04-2011,19110
Arlo Allen,loan_1,04-05-2011,19110
Arlo Allen,loan_2,14-05-2011,24570
Arlo Allen,loan_2,14-06-2011,0
Arlo Allen,loan_2,14-07-2011,24570
Arlo Allen,loan_2,14-08-2011,0
Arlo Allen,loan_2,14-09-2011,0
Arlo Allen,loan_2,14-10-2011,24570
Arlo Allen,loan_2,14-11-2011,0
Arlo Allen,loan_2,14-12-2011,0
Arlo Allen,loan_2,14-01-2012,24570
Arlo Allen,loan_2,14-02-2012,24570
Arlo Allen,loan_2,14-03-2012,0
Arlo Allen,loan_2,14-04-2012,0
Arlo Allen,loan_2,14-05-2012,24570
Arlo Allen,loan_2,14-06-2012,0
Arlo Allen,loan_2,14-07-2012,24570
Arlo Allen,loan_2,14-08-2012,0
Arlo Allen,loan_2,14-09-2012,24570
Arlo Allen,loan_2,14-10-2012,24570
Arlo Allen,loan_2,14-11-2012,24570
Arlo Allen,loan_2,14-12-2012,24570
Arlo Allen,loan_3,11-04-2012,25350
Arlo Allen,loan_3,11-05-2012,0
Arlo Allen,loan_3,11-06-2012,0
Arlo Allen,loan_3,11-07-2012,25350
Arlo Allen,loan_3,11-08-2012,25350
Arlo Allen,loan_3,11-09-2012,25350
Arlo Allen,loan_3,11-10-2012,0
Arlo Allen,loan_3,11-11-2012,25350
Arlo Allen,loan_4,25-09-2012,0
Arlo Allen,loan_4,25-10-2012,20280
Arlo Allen,loan_4,25-11-2012,20280
Arlo Allen,loan_4,25-12-2012,0
Arlo Allen,loan_4,25-01-2013,20280
Arlo Allen,loan_4,25-02-2013,20280
Arlo Allen,loan_5,23-01-2013,0
Arlo Allen,loan_5,23-02-2013,0
Arlo Allen,loan_5,23-03-2013,0
Arlo Allen,loan_5,23-04-2013,20670
Arlo Allen,loan_5,23-05-2013,20670
Arlo Allen,loan_5,23-06-2013,20670
Arlo Allen,loan_5,23-07-2013,20670
Arlo Allen,loan_5,23-08-2013,20670
Arlo Allen,loan_5,23-09-2013,20670
Arlo Allen,loan_5,23-10-2013,20670
Arlo Allen,loan_5,23-11-2013,0
Arlo Allen,loan_5,23-12-2013,0
Arlo Allen,loan_5,23-01-2014,0
Arlo Allen,loan_5,23-02-2014,20670
Arlo Allen,loan_5,23-03-2014,20670
Arlo Allen,loan_6,02-10-2013,0
Arlo Allen,loan_6,02-11-2013,18330
Arlo Allen,loan_6,02-12-2013,0
Arlo Allen,loan_6,02-01-2014,18330
Arlo Allen,loan_6,02-02-2014,0
Arlo Allen,loan_6,02-03-2014,18330
Arlo Allen,loan_6,02-04-2014,0
Arlo Allen,loan_6,02-05-2014,0
Arlo Allen,loan_6,02-06-2014,0
Arlo Allen,loan_6,02-07-2014,0
Arlo Allen,loan_6,02-08-2014,18330
Arlo Allen,loan_6,02-09-2014,0
Arlo Allen,loan_6,02-10-2014,0
Arlo Allen,loan_6,02-11-2014,18330
Arlo Allen,loan_6,02-12-2014,0
Arlo Allen,loan_6,02-01-2015,18330
Arlo Allen,loan_6,02-02-2015,0
Arlo Allen,loan_6,02-03-2015,18330
Arlo Allen,loan_6,02-04-2015,18330
Arlo Allen,loan_6,02-05-2015,18330
Arlo Allen,loan_6,02-06-2015,18330
Arlo Allen,loan_7,10-08-2014,0
Arlo Allen,loan_7,10-09-2014,19110
Arlo Allen,loan_7,10-10-2014,0
Arlo Allen,loan_7,10-11-2014,0
Arlo Allen,loan_7,10-12-2014,0
Arlo Allen,loan_7,10-01-2015,19110
Arlo Allen,loan_7,10-02-2015,19110
Arlo Allen,loan_7,10-03-2015,19110
Arlo Allen,loan_7,10-04-2015,19110
Arlo Allen,loan_7,10-05-2015,19110
Arlo Allen,loan_7,10-06-2015,0
Arlo Allen,loan_7,10-07-2015,19110
Arlo Allen,loan_7,10-08-2015,0
Arlo Allen,loan_7,10-09-2015,19110
Arlo Allen,loan_7,10-10-2015,0
Arlo Allen,loan_7,10-11-2015,0
Arlo Allen,loan_7,10-12-2015,19110
Arlo Allen,loan_7,10-01-2016,0
Arlo Allen,loan_7,10-02-2016,19110
Arlo Allen,loan_7,10-03-2016,0
Arlo Allen,loan_7,10-04-2016,19110
Arlo Allen,loan_8,13-07-2015,23790
Arlo Allen,loan_8,13-08-2015,23790
Arlo Allen,loan_8,13-09-2015,23790
Arlo Allen,loan_8,13-10-2015,0
Arlo Allen,loan_8,13-11-2015,0
Arlo Allen,loan_8,13-12-2015,23790
Arlo Allen,loan_8,13-01-2016,23790
Arlo Allen,loan_8,13-02-2016,23790
Arlo Allen,loan_8,13-03-2016,0
Arlo Allen,loan_8,13-04-2016,0
Arlo Allen,loan_8,13-05-2016,0
Arlo Allen,loan_8,13-06-2016,0
Arlo Allen,loan_8,13-07-2016,0
Arlo Allen,loan_8,13-08-2016,23790
Arlo Allen,loan_8,13-09-2016,23790
Arlo Allen,loan_8,13-10-2016,23790
Arlo Allen,loan_8,13-11-2016,23790
Arlo Allen,loan_9,07-05-2016,23790
Arlo Allen,loan_9,07-06-2016,23790
Arlo Allen,loan_9,07-07-2016,23790
Arlo Allen,loan_9,07-08-2016,0
Arlo Allen,loan_9,07-09-2016,0
Arlo Allen,loan_9,07-10-2016,23790
Arlo Allen,loan_9,07-11-2016,0
Arlo Allen,loan_9,07-12-2016,0
Arlo Allen,loan_9,07-01-2017,0
Arlo Allen,loan_9,07-02-2017,23790
Arlo Allen,loan_9,07-03-2017,0
Arlo Allen,loan_9,07-04-2017,0
Arlo Allen,loan_9,07-05-2017,23790
Arlo Allen,loan_9,07-06-2017,0
Arlo Allen,loan_9,07-07-2017,0
Arlo Allen,loan_9,07-08-2017,23790
Arlo Allen,loan_9,07-09-2017,23790
Arlo Allen,loan_10,07-01-2017,0
Arlo Allen,loan_10,07-02-2017,0
Arlo Allen,loan_10,07-03-2017,0
Arlo Allen,loan_10,07-04-2017,0
Arlo Allen,loan_10,07-05-2017,19110
Arlo Allen,loan_10,07-06-2017,0
Arlo Allen,loan_10,07-07-2017,0
Arlo Allen,loan_10,07-08-2017,19110
Arlo Allen,loan_10,07-09-2017,19110
Arlo Allen,loan_10,07-10-2017,0
Arlo Allen,loan_10,07-11-2017,0
Arlo Allen,loan_10,07-12-2017,19110
Arlo Allen,loan_10,07-01-2018,19110
Arlo Allen,loan_10,07-02-2018,19110
Arlo Allen,loan_10,07-03-2018,19110
Arlo Allen,loan_10,07-04-2018,19110
Arlo Allen,loan_11,06-09-2017,24570
Arlo Allen,loan_11,06-10-2017,0
Arlo Allen,loan_11,06-11-2017,24570
Arlo Allen,loan_11,06-12-2017,0
Arlo Allen,loan_11,06-01-2018,24570
Arlo Allen,loan_11,06-02-2018,0
Arlo Allen,loan_11,06-03-2018,0
Arlo Allen,loan_11,06-04-2018,0
Arlo Allen,loan_11,06-05-2018,24570
Arlo Allen,loan_11,06-06-2018,0
Arlo Allen,loan_11,06-07-2018,24570
Arlo Allen,loan_11,06-08-2018,24570
Arlo Allen,loan_11,06-09-2018,0
Arlo Allen,loan_11,06-10-2018,24570
Arlo Allen,loan_11,06-11-2018,0
Arlo Allen,loan_11,06-12-2018,24570
Arlo Allen,loan_12,14-05-2018,0
Arlo Allen,loan_12,14-06-2018,0
Arlo Allen,loan_12,14-07-2018,23010
Arlo Allen,loan_12,14-08-2018,23010
Arlo Allen,loan_12,14-09-2018,23010
Arlo Allen,loan_12,14-10-2018,0
