Customer,Loan ID,Date Start,Paid
Phoebe Matthews,loan_2,16-09-2010,4960
Phoebe Matthews,loan_2,16-11-2010,4960
Phoebe Matthews,loan_2,16-12-2010,4960
Phoebe Matthews,loan_2,16-01-2011,4960
Phoebe Matthews,loan_2,16-02-2011,4960
Phoebe Matthews,loan_3,16-07-2011,4800
Phoebe Matthews,loan_3,16-08-2011,4800
Phoebe Matthews,loan_3,16-09-2011,4800
Phoebe Matthews,loan_3,16-10-2011,4800
Phoebe Matthews,loan_3,16-11-2011,4800
Phoebe Matthews,loan_3,16-03-2012,4800
Phoebe Matthews,loan_3,16-04-2012,4800
Phoebe Matthews,loan_3,16-05-2012,4800
Phoebe Matthews,loan_3,16-06-2012,4800
Phoebe Matthews,loan_3,16-07-2012,4800
Phoebe Matthews,loan_4,22-07-2012,6240
Phoebe Matthews,loan_4,22-08-2012,6240
Phoebe Matthews,loan_4,22-09-2012,6240
Phoebe Matthews,loan_4,22-10-2012,6240
Phoebe Matthews,loan_4,22-11-2012,6240
Phoebe Matthews,loan_5,02-09-2012,4320
Phoebe Matthews,loan_5,02-11-2012,4320
Phoebe Matthews,loan_5,02-12-2012,4320
Phoebe Matthews,loan_5,02-01-2013,4320
Phoebe Matthews,loan_5,02-02-2013,4320
Phoebe Matthews,loan_5,02-03-2013,4320
Phoebe Matthews,loan_5,02-04-2013,4320
Phoebe Matthews,loan_5,02-08-2013,4320
Phoebe Matthews,loan_6,09-07-2013,4320
Phoebe Matthews,loan_6,09-08-2013,4320
Phoebe Matthews,loan_6,09-10-2013,4320
Phoebe Matthews,loan_6,09-11-2013,4320
Phoebe Matthews,loan_6,09-12-2013,4320
Phoebe Matthews,loan_6,09-02-2014,4320
Phoebe Matthews,loan_6,09-03-2014,4320
Phoebe Matthews,loan_6,09-04-2014,4320
Phoebe Matthews,loan_6,09-05-2014,4320
Phoebe Matthews,loan_6,09-07-2014,4320
Phoebe Matthews,loan_6,09-08-2014,4320
Phoebe Matthews,loan_6,09-09-2014,4320
Phoebe Matthews,loan_7,13-07-2014,4320
Phoebe Matthews,loan_7,13-08-2014,4320
Phoebe Matthews,loan_7,13-09-2014,4320
Phoebe Matthews,loan_7,13-10-2014,4320
Phoebe Matthews,loan_7,13-11-2014,4320
Phoebe Matthews,loan_8,20-08-2014,5440
Phoebe Matthews,loan_8,20-10-2014,5440
Phoebe Matthews,loan_8,20-11-2014,5440
Phoebe Matthews,loan_8,20-12-2014,5440
Phoebe Matthews,loan_8,20-01-2015,5440
Phoebe Matthews,loan_8,20-02-2015,5440
Phoebe Matthews,loan_8,20-03-2015,5440
Phoebe Matthews,loan_8,20-04-2015,5440
Phoebe Matthews,loan_9,11-07-2015,4320
Phoebe Matthews,loan_9,11-08-2015,4320
Phoebe Matthews,loan_9,11-09-2015,4320
Phoebe Matthews,loan_9,11-10-2015,4320
Phoebe Matthews,loan_9,11-11-2015,4320
Phoebe Matthews,loan_10,10-08-2015,3520
Phoebe Matthews,loan_10,10-09-2015,3520
Phoebe Matthews,loan_10,10-10-2015,3520
Phoebe Matthews,loan_10,10-11-2015,3520
Phoebe Matthews,loan_10,10-12-2015,3520
Phoebe Matthews,loan_10,10-01-2016,3520
Phoebe Matthews,loan_10,10-02-2016,3520
Phoebe Matthews,loan_10,10-03-2016,3520
Phoebe Matthews,loan_10,10-04-2016,3520
Phoebe Matthews,loan_10,10-05-2016,3520
Phoebe Matthews,loan_11,23-07-2016,4640
Phoebe Matthews,loan_11,23-08-2016,4640
Phoebe Matthews,loan_11,23-10-2016,4640
Phoebe Matthews,loan_11,23-12-2016,4640
Phoebe Matthews,loan_11,23-01-2017,4640
Phoebe Matthews,loan_11,23-02-2017,4640
Phoebe Matthews,loan_11,23-04-2017,4640
Phoebe Matthews,loan_11,23-05-2017,4640
Phoebe Matthews,loan_11,23-06-2017,4640
Phoebe Matthews,loan_12,16-07-2017,4000
Phoebe Matthews,loan_12,16-08-2017,4000
Phoebe Matthews,loan_12,16-09-2017,4000
Phoebe Matthews,loan_12,16-10-2017,4000
Phoebe Matthews,loan_12,16-11-2017,4000
Phoebe Matthews,loan_12,16-12-2017,4000
Phoebe Matthews,loan_12,16-01-2018,4000
Phoebe Matthews,loan_12,16-02-2018,4000
Phoebe Matthews,loan_12,16-03-2018,4000
Phoebe Matthews,loan_12,16-04-2018,4000
Phoebe Matthews,loan_12,16-05-2018,4000
Phoebe Matthews,loan_12,16-07-2018,4000
Phoebe Matthews,loan_13,15-08-2018,4320
Phoebe Matthews,loan_13,15-09-2018,4320
Phoebe Matthews,loan_13,15-10-2018,4320
Phoebe Matthews,loan_13,15-11-2018,4320
Phoebe Matthews,loan_13,15-01-2019,4320
Phoebe Matthews,loan_14,24-07-2018,4960
Phoebe Matthews,loan_14,24-08-2018,4960
Phoebe Matthews,loan_14,24-09-2018,4960
Phoebe Matthews,loan_14,24-12-2018,4960
Phoebe Matthews,loan_14,24-01-2019,4960
Phoebe Matthews,loan_15,15-07-2018,3360
Phoebe Matthews,loan_15,15-09-2018,3360
Phoebe Matthews,loan_15,15-10-2018,3360
Phoebe Matthews,loan_15,15-11-2018,3360
Phoebe Matthews,loan_15,15-12-2018,3360
Phoebe Matthews,loan_15,15-01-2019,3360
Phoebe Matthews,loan_15,15-02-2019,3360
Phoebe Matthews,loan_15,15-03-2019,3360
Phoebe Matthews,loan_15,15-05-2019,3360
Phoebe Matthews,loan_16,16-07-2019,6400
Phoebe Matthews,loan_16,16-08-2019,6400
Phoebe Matthews,loan_16,16-10-2019,6400
Phoebe Matthews,loan_16,16-11-2019,6400
Phoebe Matthews,loan_16,16-12-2019,6400
Phoebe Matthews,loan_16,16-01-2020,6400
Phoebe Matthews,loan_17,01-07-2019,3840
Phoebe Matthews,loan_17,01-08-2019,3840
Phoebe Matthews,loan_17,01-10-2019,3840
Phoebe Matthews,loan_17,01-11-2019,3840
Phoebe Matthews,loan_17,01-01-2020,3840
Phoebe Matthews,loan_17,01-02-2020,3840
Phoebe Matthews,loan_17,01-03-2020,3840
Phoebe Matthews,loan_17,01-04-2020,3840
Phoebe Matthews,loan_18,18-07-2020,4960
Phoebe Matthews,loan_18,18-08-2020,4960
Phoebe Matthews,loan_18,18-09-2020,4960
Phoebe Matthews,loan_18,18-10-2020,4960
Phoebe Matthews,loan_18,18-11-2020,4960
Phoebe Matthews,loan_18,18-12-2020,4960
Phoebe Matthews,loan_18,18-01-2021,4960
Evie Black,loan_1,15-12-2010,6500
Evie Black,loan_1,15-01-2011,6500
Evie Black,loan_1,15-02-2011,6500
Evie Black,loan_1,15-03-2011,6500
Evie Black,loan_1,15-04-2011,6500
Evie Black,loan_1,15-05-2011,6500
Evie Black,loan_1,15-07-2011,6500
Evie Black,loan_1,15-08-2011,6500
Evie Black,loan_2,01-12-2011,5500
Evie Black,loan_2,01-01-2012,5500
Evie Black,loan_2,01-02-2012,5500
Evie Black,loan_2,01-03-2012,5500
Evie Black,loan_2,01-04-2012,5500
Evie Black,loan_2,01-05-2012,5500
Evie Black,loan_2,01-06-2012,5500
Evie Black,loan_2,01-08-2012,5500
Evie Black,loan_2,01-09-2012,5500
Evie Black,loan_2,01-10-2012,5500
Evie Black,loan_2,01-11-2012,5500
Evie Black,loan_3,01-12-2012,7750
Evie Black,loan_3,01-01-2013,7750
Evie Black,loan_3,01-02-2013,7750
Evie Black,loan_3,01-03-2013,7750
Evie Black,loan_3,01-04-2013,7750
Evie Black,loan_3,01-05-2013,7750
Evie Black,loan_3,01-07-2013,7750
Evie Black,loan_3,01-08-2013,7750
Evie Black,loan_3,01-09-2013,7750
Evie Black,loan_3,01-10-2013,7750
Evie Black,loan_3,01-11-2013,7750
Evie Black,loan_3,01-01-2014,7750
Evie Black,loan_4,01-12-2013,6500
Evie Black,loan_4,01-01-2014,6500
Evie Black,loan_4,01-02-2014,6500
Evie Black,loan_4,01-04-2014,6500
Evie Black,loan_4,01-05-2014,6500
Evie Black,loan_4,01-06-2014,6500
Evie Black,loan_5,17-12-2014,6500
Evie Black,loan_5,17-02-2015,6500
Evie Black,loan_5,17-03-2015,6500
Evie Black,loan_5,17-04-2015,6500
Evie Black,loan_6,03-01-2016,6500
Evie Black,loan_6,03-02-2016,6500
Evie Black,loan_6,03-04-2016,6500
Evie Black,loan_6,03-05-2016,6500
Evie Black,loan_6,03-06-2016,6500
Evie Black,loan_6,03-07-2016,6500
Evie Black,loan_7,03-12-2016,8000
Evie Black,loan_7,03-02-2017,8000
Evie Black,loan_7,03-03-2017,8000
Evie Black,loan_7,03-04-2017,8000
Evie Black,loan_7,03-06-2017,8000
Evie Black,loan_7,03-07-2017,8000
Evie Black,loan_7,03-08-2017,8000
Evie Black,loan_7,03-09-2017,8000
Evie Black,loan_7,03-10-2017,8000
Evie Black,loan_8,23-12-2017,9500
Evie Black,loan_8,23-02-2018,9500
Evie Black,loan_8,23-03-2018,9500
Evie Black,loan_8,23-04-2018,9500
Evie Black,loan_8,23-05-2018,9500
Evie Black,loan_9,08-12-2018,7250
Evie Black,loan_9,08-02-2019,7250
Evie Black,loan_9,08-03-2019,7250
Evie Black,loan_9,08-04-2019,7250
Evie Black,loan_9,08-05-2019,7250
Evie Black,loan_9,08-07-2019,7250
Evie Black,loan_10,01-12-2019,8500
Evie Black,loan_10,01-01-2020,8500
Evie Black,loan_10,01-02-2020,8500
Evie Black,loan_10,01-04-2020,8500
Evie Black,loan_11,19-12-2020,6250
Evie Black,loan_11,19-01-2021,6250
Evie Black,loan_11,19-02-2021,6250
Evie Black,loan_11,19-03-2021,6250
Evie Black,loan_11,19-04-2021,6250
Evie Black,loan_11,19-05-2021,6250
Evie Black,loan_11,19-06-2021,6250
Evie Black,loan_11,19-07-2021,6250
Evie Black,loan_11,19-08-2021,6250
Evie Black,loan_11,19-09-2021,6250
Evie Black,loan_11,19-10-2021,6250
Evie Black,loan_11,19-11-2021,6250
Henry Adams,loan_1,19-01-2010,7200
Henry Adams,loan_1,19-02-2010,7200
Henry Adams,loan_1,19-05-2010,7200
Henry Adams,loan_1,19-06-2010,7200
Henry Adams,loan_1,19-09-2010,7200
Henry Adams,loan_1,19-10-2010,7200
Henry Adams,loan_1,19-11-2010,7200
Henry Adams,loan_1,19-12-2010,7200
Henry Adams,loan_2,22-01-2011,7200
Henry Adams,loan_2,22-02-2011,7200
Henry Adams,loan_2,22-04-2011,7200
Henry Adams,loan_2,22-05-2011,7200
Henry Adams,loan_2,22-06-2011,7200
Henry Adams,loan_2,22-07-2011,7200
Henry Adams,loan_2,22-08-2011,7200
Henry Adams,loan_2,22-09-2011,7200
Henry Adams,loan_2,22-10-2011,7200
Henry Adams,loan_2,22-11-2011,7200
Henry Adams,loan_3,09-01-2012,5040
Henry Adams,loan_3,09-02-2012,5040
Henry Adams,loan_3,09-03-2012,5040
Henry Adams,loan_3,09-04-2012,5040
Henry Adams,loan_3,09-05-2012,5040
Henry Adams,loan_3,09-06-2012,5040
Henry Adams,loan_3,09-07-2012,5040
Henry Adams,loan_3,09-08-2012,5040
Henry Adams,loan_3,09-09-2012,5040
Henry Adams,loan_3,09-10-2012,5040
Henry Adams,loan_4,10-01-2013,4140
Henry Adams,loan_4,10-03-2013,4140
Henry Adams,loan_4,10-04-2013,4140
Henry Adams,loan_4,10-05-2013,4140
Henry Adams,loan_4,10-06-2013,4140
Henry Adams,loan_4,10-07-2013,4140
Henry Adams,loan_4,10-08-2013,4140
Henry Adams,loan_4,10-09-2013,4140
Henry Adams,loan_4,10-11-2013,4140
Henry Adams,loan_5,24-01-2014,6480
Henry Adams,loan_5,24-02-2014,6480
Henry Adams,loan_5,24-04-2014,6480
Henry Adams,loan_5,24-05-2014,6480
Henry Adams,loan_5,24-06-2014,6480
Henry Adams,loan_5,24-07-2014,6480
Henry Adams,loan_5,24-08-2014,6480
Henry Adams,loan_6,05-01-2015,6480
Henry Adams,loan_6,05-02-2015,6480
Henry Adams,loan_6,05-03-2015,6480
Henry Adams,loan_6,05-04-2015,6480
Henry Adams,loan_6,05-05-2015,6480
Henry Adams,loan_6,05-06-2015,6480
Henry Adams,loan_6,05-07-2015,6480
Henry Adams,loan_6,05-08-2015,6480
Henry Adams,loan_6,05-09-2015,6480
Henry Adams,loan_7,15-01-2016,6480
Henry Adams,loan_7,15-02-2016,6480
Henry Adams,loan_7,15-04-2016,6480
Henry Adams,loan_7,15-08-2016,6480
Henry Adams,loan_7,15-09-2016,6480
Henry Adams,loan_7,15-10-2016,6480
Henry Adams,loan_7,15-11-2016,6480
Henry Adams,loan_7,15-12-2016,6480
Henry Adams,loan_7,15-01-2017,6480
Henry Adams,loan_8,10-01-2017,5400
Henry Adams,loan_8,10-02-2017,5400
Henry Adams,loan_8,10-03-2017,5400
Henry Adams,loan_8,10-05-2017,5400
Henry Adams,loan_9,19-01-2018,7020
Henry Adams,loan_9,19-02-2018,7020
Henry Adams,loan_9,19-04-2018,7020
Henry Adams,loan_9,19-05-2018,7020
Henry Adams,loan_9,19-06-2018,7020
Henry Adams,loan_9,19-07-2018,7020
Henry Adams,loan_10,25-01-2019,4860
Henry Adams,loan_10,25-02-2019,4860
Henry Adams,loan_10,25-03-2019,4860
Henry Adams,loan_10,25-04-2019,4860
Henry Adams,loan_10,25-05-2019,4860
Henry Adams,loan_10,25-06-2019,4860
Henry Adams,loan_11,05-01-2020,5580
Henry Adams,loan_11,05-03-2020,5580
Henry Adams,loan_11,05-04-2020,5580
Henry Adams,loan_11,05-05-2020,5580
Henry Adams,loan_11,05-06-2020,5580
Mia White,loan_1,06-11-2010,15370
Mia White,loan_1,06-12-2010,15370
Mia White,loan_1,06-01-2011,15370
Mia White,loan_1,06-03-2011,15370
Mia White,loan_2,17-09-2010,15370
Mia White,loan_2,17-10-2010,15370
Mia White,loan_2,17-11-2010,15370
Mia White,loan_2,17-12-2010,15370
Mia White,loan_2,17-01-2011,15370
Mia White,loan_2,17-03-2011,15370
Mia White,loan_2,17-04-2011,15370
Mia White,loan_2,17-07-2011,15370
Mia White,loan_3,09-09-2011,14210
Mia White,loan_3,09-10-2011,14210
Mia White,loan_3,09-01-2012,14210
Mia White,loan_3,09-05-2012,14210
Mia White,loan_3,09-08-2012,14210
Mia White,loan_3,09-09-2012,14210
Mia White,loan_3,09-10-2012,14210
Mia White,loan_3,09-11-2012,14210
Mia White,loan_3,09-12-2012,14210
Mia White,loan_3,09-01-2013,14210
Mia White,loan_3,09-03-2013,14210
Mia White,loan_4,11-10-2012,14500
Mia White,loan_4,11-11-2012,14500
Mia White,loan_4,11-02-2013,14500
Mia White,loan_4,11-03-2013,14500
Mia White,loan_5,03-09-2012,12760
Mia White,loan_5,03-10-2012,12760
Mia White,loan_5,03-11-2012,12760
Mia White,loan_5,03-02-2013,12760
Mia White,loan_5,03-03-2013,12760
Mia White,loan_5,03-04-2013,12760
Mia White,loan_5,03-06-2013,12760
Mia White,loan_5,03-07-2013,12760
Mia White,loan_6,04-10-2013,12760
Mia White,loan_6,04-12-2013,12760
Mia White,loan_6,04-01-2014,12760
Mia White,loan_6,04-02-2014,12760
Mia White,loan_6,04-04-2014,12760
Mia White,loan_7,21-11-2014,13630
Mia White,loan_7,21-12-2014,13630
Mia White,loan_7,21-04-2015,13630
Mia White,loan_7,21-05-2015,13630
Mia White,loan_7,21-06-2015,13630
Mia White,loan_7,21-07-2015,13630
Mia White,loan_8,16-09-2015,11890
Mia White,loan_8,16-12-2015,11890
Mia White,loan_8,16-01-2016,11890
Mia White,loan_8,16-02-2016,11890
Mia White,loan_8,16-03-2016,11890
Mia White,loan_8,16-04-2016,11890
Mia White,loan_8,16-07-2016,11890
Mia White,loan_8,16-09-2016,11890
Mia White,loan_9,04-09-2016,14500
Mia White,loan_9,04-11-2016,14500
Mia White,loan_9,04-12-2016,14500
Mia White,loan_9,04-02-2017,14500
Mia White,loan_9,04-03-2017,14500
Mia White,loan_9,04-04-2017,14500
Mia White,loan_9,04-06-2017,14500
Mia White,loan_9,04-07-2017,14500
Mia White,loan_9,04-08-2017,14500
Mia White,loan_9,04-10-2017,14500
Mia White,loan_10,16-09-2017,11600
Mia White,loan_10,16-11-2017,11600
Mia White,loan_10,16-01-2018,11600
Mia White,loan_10,16-03-2018,11600
Mia White,loan_10,16-04-2018,11600
Mia White,loan_10,16-05-2018,11600
Mia White,loan_11,21-09-2018,11020
Mia White,loan_11,21-10-2018,11020
Mia White,loan_11,21-11-2018,11020
Mia White,loan_11,21-01-2019,11020
Mia White,loan_11,21-02-2019,11020
Mia White,loan_12,06-09-2019,13630
Mia White,loan_12,06-10-2019,13630
Mia White,loan_12,06-11-2019,13630
Mia White,loan_12,06-12-2019,13630
Mia White,loan_12,06-01-2020,13630
Mia White,loan_12,06-04-2020,13630
Mia White,loan_12,06-06-2020,13630
Mia White,loan_12,06-07-2020,13630
Mia White,loan_12,06-08-2020,13630
Mia White,loan_13,21-09-2020,10730
Mia White,loan_13,21-10-2020,10730
Mia White,loan_13,21-11-2020,10730
Mia White,loan_13,21-01-2021,10730
Mia White,loan_13,21-02-2021,10730
Mia White,loan_13,21-04-2021,10730
Mia White,loan_13,21-05-2021,10730
Mia White,loan_13,21-06-2021,10730
Mia White,loan_13,21-08-2021,10730
Mia White,loan_13,21-12-2021,10730
Daisy Black,loan_1,14-10-2010,9200
Daisy Black,loan_1,14-02-2011,9200
Daisy Black,loan_1,14-03-2011,9200
Daisy Black,loan_1,14-04-2011,9200
Daisy Black,loan_1,14-05-2011,9200
Daisy Black,loan_1,14-07-2011,9200
Daisy Black,loan_1,14-09-2011,9200
Daisy Black,loan_1,14-10-2011,9200
Daisy Black,loan_1,14-12-2011,9200
Daisy Black,loan_1,14-03-2012,9200
Daisy Black,loan_1,14-04-2012,9200
Daisy Black,loan_2,05-10-2011,11400
Daisy Black,loan_2,05-11-2011,11400
Daisy Black,loan_2,05-12-2011,11400
Daisy Black,loan_2,05-01-2012,11400
Daisy Black,loan_2,05-02-2012,11400
Daisy Black,loan_2,05-06-2012,11400
Daisy Black,loan_2,05-07-2012,11400
Daisy Black,loan_2,05-08-2012,11400
Daisy Black,loan_2,05-09-2012,11400
Daisy Black,loan_2,05-10-2012,11400
Daisy Black,loan_2,05-11-2012,11400
Daisy Black,loan_2,05-01-2013,11400
Daisy Black,loan_3,06-02-2013,9600
Daisy Black,loan_3,06-03-2013,9600
Daisy Black,loan_3,06-05-2013,9600
Daisy Black,loan_3,06-06-2013,9600
Daisy Black,loan_3,06-07-2013,9600
Daisy Black,loan_3,06-08-2013,9600
Daisy Black,loan_4,13-11-2013,11600
Daisy Black,loan_4,13-01-2014,11600
Daisy Black,loan_4,13-02-2014,11600
Daisy Black,loan_4,13-04-2014,11600
Daisy Black,loan_4,13-05-2014,11600
Daisy Black,loan_4,13-07-2014,11600
Daisy Black,loan_4,13-10-2014,11600
Daisy Black,loan_4,13-12-2014,11600
Daisy Black,loan_4,13-01-2015,11600
Daisy Black,loan_4,13-02-2015,11600
Daisy Black,loan_4,13-03-2015,11600
Daisy Black,loan_5,07-11-2014,11000
Daisy Black,loan_5,07-01-2015,11000
Daisy Black,loan_5,07-03-2015,11000
Daisy Black,loan_5,07-04-2015,11000
Daisy Black,loan_5,07-05-2015,11000
Daisy Black,loan_5,07-10-2015,11000
Daisy Black,loan_5,07-12-2015,11000
Daisy Black,loan_5,07-02-2016,11000
Daisy Black,loan_6,02-10-2015,12600
Daisy Black,loan_6,02-11-2015,12600
Daisy Black,loan_6,02-12-2015,12600
Daisy Black,loan_6,02-01-2016,12600
Daisy Black,loan_6,02-02-2016,12600
Daisy Black,loan_6,02-04-2016,12600
Daisy Black,loan_6,02-08-2016,12600
Daisy Black,loan_6,02-09-2016,12600
Daisy Black,loan_7,02-12-2016,10000
Daisy Black,loan_7,02-02-2017,10000
Daisy Black,loan_7,02-04-2017,10000
Daisy Black,loan_7,02-05-2017,10000
Daisy Black,loan_7,02-07-2017,10000
Daisy Black,loan_7,02-11-2017,10000
Daisy Black,loan_7,02-12-2017,10000
Daisy Black,loan_7,02-01-2018,10000
Daisy Black,loan_8,21-10-2017,9400
Daisy Black,loan_8,21-12-2017,9400
Daisy Black,loan_8,21-01-2018,9400
Daisy Black,loan_8,21-06-2018,9400
Daisy Black,loan_8,21-07-2018,9400
Daisy Black,loan_8,21-08-2018,9400
Daisy Black,loan_8,21-09-2018,9400
Daisy Black,loan_8,21-10-2018,9400
Daisy Black,loan_8,21-11-2018,9400
Daisy Black,loan_8,21-01-2019,9400
Daisy Black,loan_8,21-05-2019,9400
Daisy Black,loan_9,19-10-2018,9000
Daisy Black,loan_9,19-04-2019,9000
Daisy Black,loan_9,19-05-2019,9000
Daisy Black,loan_9,19-06-2019,9000
Daisy Black,loan_9,19-07-2019,9000
Daisy Black,loan_9,19-08-2019,9000
Daisy Black,loan_9,19-10-2019,9000
Daisy Black,loan_9,19-11-2019,9000
Daisy Black,loan_9,19-12-2019,9000
Daisy Black,loan_10,21-10-2019,12400
Daisy Black,loan_10,21-11-2019,12400
Daisy Black,loan_10,21-12-2019,12400
Daisy Black,loan_10,21-02-2020,12400
Daisy Black,loan_10,21-03-2020,12400
Daisy Black,loan_10,21-04-2020,12400
Daisy Black,loan_10,21-06-2020,12400
Daisy Black,loan_10,21-11-2020,12400
Daisy Black,loan_11,10-10-2020,9600
Daisy Black,loan_11,10-11-2020,9600
Daisy Black,loan_11,10-01-2021,9600
Daisy Black,loan_11,10-02-2021,9600
Daisy Black,loan_11,10-03-2021,9600
Rosie Lewis,loan_1,17-09-2010,5320
Rosie Lewis,loan_1,17-10-2010,5320
Rosie Lewis,loan_1,17-11-2010,5320
Rosie Lewis,loan_1,17-12-2010,5320
Rosie Lewis,loan_1,17-01-2011,5320
Rosie Lewis,loan_1,17-02-2011,5320
Rosie Lewis,loan_1,17-03-2011,5320
Rosie Lewis,loan_1,17-05-2011,5320
Rosie Lewis,loan_1,17-06-2011,5320
Rosie Lewis,loan_2,17-10-2011,6860
Rosie Lewis,loan_2,17-11-2011,6860
Rosie Lewis,loan_2,17-12-2011,6860
Rosie Lewis,loan_2,17-01-2012,6860
Rosie Lewis,loan_2,17-03-2012,6860
Rosie Lewis,loan_2,17-04-2012,6860
Rosie Lewis,loan_2,17-05-2012,6860
Rosie Lewis,loan_3,08-10-2012,7420
Rosie Lewis,loan_3,08-11-2012,7420
Rosie Lewis,loan_3,08-01-2013,7420
Rosie Lewis,loan_3,08-02-2013,7420
Rosie Lewis,loan_3,08-04-2013,7420
Rosie Lewis,loan_3,08-06-2013,7420
Rosie Lewis,loan_3,08-07-2013,7420
Rosie Lewis,loan_3,08-08-2013,7420
Rosie Lewis,loan_3,08-09-2013,7420
Rosie Lewis,loan_4,11-09-2013,5460
Rosie Lewis,loan_4,11-10-2013,5460
Rosie Lewis,loan_4,11-11-2013,5460
Rosie Lewis,loan_4,11-12-2013,5460
Rosie Lewis,loan_4,11-01-2014,5460
Rosie Lewis,loan_4,11-02-2014,5460
Rosie Lewis,loan_4,11-03-2014,5460
Rosie Lewis,loan_4,11-04-2014,5460
Rosie Lewis,loan_4,11-05-2014,5460
Rosie Lewis,loan_4,11-06-2014,5460
Rosie Lewis,loan_4,11-07-2014,5460
Rosie Lewis,loan_4,11-09-2014,5460
Rosie Lewis,loan_5,22-10-2014,5320
Rosie Lewis,loan_5,22-11-2014,5320
Rosie Lewis,loan_5,22-12-2014,5320
Rosie Lewis,loan_5,22-01-2015,5320
Rosie Lewis,loan_5,22-04-2015,5320
Rosie Lewis,loan_5,22-05-2015,5320
Rosie Lewis,loan_5,22-06-2015,5320
Rosie Lewis,loan_5,22-07-2015,5320
Rosie Lewis,loan_5,22-08-2015,5320
Rosie Lewis,loan_6,24-09-2015,6160
Rosie Lewis,loan_6,24-10-2015,6160
Rosie Lewis,loan_6,24-12-2015,6160
Rosie Lewis,loan_6,24-03-2016,6160
Rosie Lewis,loan_6,24-04-2016,6160
Rosie Lewis,loan_7,23-09-2016,5320
Rosie Lewis,loan_7,23-10-2016,5320
Rosie Lewis,loan_7,23-11-2016,5320
Rosie Lewis,loan_7,23-01-2017,5320
Rosie Lewis,loan_7,23-02-2017,5320
Rosie Lewis,loan_7,23-03-2017,5320
Rosie Lewis,loan_8,19-10-2017,6860
Rosie Lewis,loan_8,19-11-2017,6860
Rosie Lewis,loan_8,19-01-2018,6860
Rosie Lewis,loan_8,19-03-2018,6860
Rosie Lewis,loan_8,19-07-2018,6860
Rosie Lewis,loan_9,07-09-2018,6300
Rosie Lewis,loan_9,07-10-2018,6300
Rosie Lewis,loan_9,07-11-2018,6300
Rosie Lewis,loan_9,07-01-2019,6300
Rosie Lewis,loan_9,07-03-2019,6300
Rosie Lewis,loan_9,07-05-2019,6300
Rosie Lewis,loan_9,07-06-2019,6300
Rosie Lewis,loan_9,07-07-2019,6300
Rosie Lewis,loan_9,07-08-2019,6300
Rosie Lewis,loan_9,07-10-2019,6300
Rosie Lewis,loan_10,14-09-2019,6300
Rosie Lewis,loan_10,14-01-2020,6300
Rosie Lewis,loan_10,14-03-2020,6300
Rosie Lewis,loan_10,14-06-2020,6300
Rosie Lewis,loan_10,14-07-2020,6300
Rosie Lewis,loan_11,12-09-2020,6440
Rosie Lewis,loan_11,12-10-2020,6440
Rosie Lewis,loan_11,12-11-2020,6440
Rosie Lewis,loan_11,12-01-2021,6440
Rosie Lewis,loan_11,12-04-2021,6440
Rosie Lewis,loan_11,12-07-2021,6440
Rosie Lewis,loan_11,12-08-2021,6440
Rosie Lewis,loan_11,12-10-2021,6440
Leo Owen,loan_1,04-05-2010,3300
Leo Owen,loan_1,04-07-2010,3300
Leo Owen,loan_1,04-09-2010,3300
Leo Owen,loan_1,04-10-2010,3300
Leo Owen,loan_1,04-11-2010,3300
Leo Owen,loan_1,04-12-2010,3300
Leo Owen,loan_2,19-06-2010,3520
Leo Owen,loan_2,19-07-2010,3520
Leo Owen,loan_2,19-08-2010,3520
Leo Owen,loan_2,19-09-2010,3520
Leo Owen,loan_2,19-10-2010,3520
Leo Owen,loan_2,19-11-2010,3520
Leo Owen,loan_2,19-01-2011,3520
Leo Owen,loan_2,19-03-2011,3520
Leo Owen,loan_3,13-05-2010,3410
Leo Owen,loan_3,13-06-2010,3410
Leo Owen,loan_3,13-08-2010,3410
Leo Owen,loan_3,13-09-2010,3410
Leo Owen,loan_3,13-10-2010,3410
Leo Owen,loan_3,13-11-2010,3410
Leo Owen,loan_3,13-12-2010,3410
Leo Owen,loan_3,13-01-2011,3410
Leo Owen,loan_3,13-02-2011,3410
Leo Owen,loan_4,06-05-2011,2970
Leo Owen,loan_4,06-06-2011,2970
Leo Owen,loan_4,06-07-2011,2970
Leo Owen,loan_4,06-08-2011,2970
Leo Owen,loan_4,06-09-2011,2970
Leo Owen,loan_4,06-10-2011,2970
Leo Owen,loan_4,06-11-2011,2970
Leo Owen,loan_5,07-05-2011,3740
Leo Owen,loan_5,07-06-2011,3740
Leo Owen,loan_5,07-07-2011,3740
Leo Owen,loan_5,07-08-2011,3740
Leo Owen,loan_5,07-09-2011,3740
Leo Owen,loan_5,07-10-2011,3740
Leo Owen,loan_5,07-11-2011,3740
Leo Owen,loan_5,07-12-2011,3740
Leo Owen,loan_5,07-01-2012,3740
Leo Owen,loan_6,13-05-2012,3410
Leo Owen,loan_6,13-06-2012,3410
Leo Owen,loan_6,13-07-2012,3410
Leo Owen,loan_6,13-08-2012,3410
Leo Owen,loan_6,13-10-2012,3410
Leo Owen,loan_6,13-11-2012,3410
Leo Owen,loan_6,13-12-2012,3410
Leo Owen,loan_6,13-02-2013,3410
Leo Owen,loan_6,13-03-2013,3410
Leo Owen,loan_7,23-06-2013,2970
Leo Owen,loan_7,23-07-2013,2970
Leo Owen,loan_7,23-08-2013,2970
